Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link BLue Id,Course Section,Assignment Name,Assignment ID
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,13_Design Notebook Review Final,10102092
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,13_LinkedIn Profile,10102093
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,13_Reflection_The Human-Machine Interface,10102094
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,14_Reflection--The Engineering God Complex,10102095
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,EGR 215 Midterm Exam #1,10102096
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,Exam 2,10102097
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,Finals Week Time,10102098
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,Roll Call Attendance,10102099
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,Song Credit,10102100
EGR215with Dr. B (Fall 2018),EGR215-3and4,1925831,Fall 2019,EGR 215,98021481,Section 004,97411974,ACR,Intellectual Inquiry Arts & Creativity,Jennifer L Lovely,JLFRED2,EGR215-004,11_Design Review Alternate,10170878
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Electricity Basics and AC/DC History,10129849
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Energy Conversion Efficiencies,10129850
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Oil parts 1 and 2,10129851
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Natural Gas Trade and Pricing,10129852
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Energy and Power Definitions and Units,10129853
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Geothermal Energy,10129854
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Solar Energy Intro,10129855
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Intro to Hydroelectricity microquiz,10129856
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Power and Energy Definitions and Units,10129857
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on EROI Video Content,10129858
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Nuclear Energy,10129859
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Energy Savings,10129860
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on National Security and Energy,10129861
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Natural Gas Introduction,10129862
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Levelized Cost (LCOE),10129863
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on wind energy,10129864
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Introduction to Renewables,10129865
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Micro Quiz on Intro to Fossil Fuels and Coal,10129866
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,July 15: Microquiz on Developing World documentary,10129867
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on lecture module on energy history,10129868
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquiz on Environmental Regulation,10129869
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,"Micro Quiz on ""Crude"" Oil Movie",10129870
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,April 6 Seminar Summary/Commentary,10129871
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,April 8:  Microquiz (assessment) on Venezuela podcast,10129872
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Assignment on seminar speaker March 2,10129873
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Endterm Test Mon 12/11/17,10129874
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Endterm Test - Wed Dec 12,10129875
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Exam 2,10129876
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Final Exam,10129877
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Final Homework: student video viewing:  Section 1,10129878
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Final Homework: student video viewing: Section 2,10129879
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Forbach hydro plant visit,10129880
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Gas and Fracking homework,10129882
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework Based on PEIK Seminar,10129883
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework and Online Class Fri 10/26/18 - Wind Energy Introduction,10129884
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework - Brief report on Bioliq visit,10129886
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework for Next Week - None so you can devote time to midterm test preparation,10129887
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Coal Perspectives Around the World,10129888
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on grand plans for energy transformations,10129890
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Hydroelectricity in the World,10129891
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on International Topics Energy in the News,10129892
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on News Videos from Nov 6 [Due Fri Nov 13],10129894
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Oil Fields and Discoveries and Price Impacts,10129895
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on PEIK Seminar,10129896
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Pricing of Fuels and Conversions of Units,10129897
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Project Progress Report,10129898
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Smart Grid,10129899
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on Wind,10129900
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework on wind energy,10129901
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Homework -- Readings on Coal for Wednesday Feb 3,10129902
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,How to upload Student Project Presentations,10129903
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,In Class Mon 11/7/16 - Exam 2,10129904
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,In Class Quiz Wed 8/29/2018,10129905
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,In Class Quiz Wed 9/26/18,10129906
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,In Class Quiz Wed 11/05/18,10129908
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,in-class:  Sankey comparisons exercises,10129909
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,In Class Sankey Exercise,10129910
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,July 15:  Homework regarding National Security Issues and Energy,10129911
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,July 1:  Homework on Hydropower impacts,10129912
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Jun 17 -- Homework -- Coal internationally,10129913
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,June 24 -- Homework on Natural Gas and Fracking,10129915
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,microquiz on intro to nuclear power,10129916
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Microquizzes on Energy and Power Definitions and Units,10129917
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Midsemester grade,10129918
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Midsemester Homework avg,10129919
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Midsemester letter grade,10129920
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Midterm Test Mon 10/16/17,10129921
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Midterm Test - Mon Oct 8,10129922
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Online Class and Homework Fri 08/24/18 - Power Surge Video,10129923
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Pre-departure Guide for EGR240,10129925
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Pricing Comparison,10129926
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Project Report,10129927
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Project Summary,10129928
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Rubric For Final Letter Grade,10129929
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Rubric for Uploading the Report Based on the Video Assigned for the Online Class of Fri 11/09/18,10129930
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Semester project country request submission,10129931
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Semester project  (Info only -- submissions are separate),10129932
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Student Project Written Report Upload,10129933
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Visit July 14 to EnBW RDK Coal Plant,10129934
"EGR240-001, 002: Global Energy Issues (Fall 2018)",EGR240-001,1921164,Fall 2019,EGR 240,98016236,Section 001,97380587,GDY,Global Dynamics,Dan M Ionel,DIO222,EGR240-001,Project Assignment (Submissions Are Separate),10164463
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,Chapter 1 Quiz,10137582
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,8/22 My Name Is ,10144377
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,8/27 Love Letter,10144378
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,8/29 War of the Wall,10144380
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,8/29 Try This 1.1,10144381
ENG 107 002&004,ENG107-002,1924043,Fall 2019,ENG 107,98015956,Section 002,97410790,ACR,Intellectual Inquiry Arts & Creativity,Crystal E Wilkinson,CWI335,ENG107-002,8/31 Try This 1.3,10144384
